,CodigoDistribuidor,Mes,CodigoFecha,Ventas,Ventas_acumuladas,Ventas_last_1,Ventas_acumuladas_last_1,Ventas_last_2,Ventas_acumuladas_last_2,Ventas_last_3,Ventas_acumuladas_last_3,Ventas_last_4,Ventas_acumuladas_last_4,Ventas_last_5,Ventas_acumuladas_last_5,Ventas_last_6,Ventas_acumuladas_last_6,Ventas_last_7,Ventas_acumuladas_last_7,Day
3720,CHINCHA.01.67882,2,2020-02-04,23945.0705,74476.8368,22202.6549,50531.7663,28329.1114,28329.1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3721,CHINCHA.01.67882,2,2020-02-05,13200.6765,87677.5133,23945.0705,74476.8368,22202.6549,50531.7663,28329.1114,28329.1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
3722,CHINCHA.01.67882,2,2020-02-06,15287.6975,102965.2108,13200.6765,87677.5133,23945.0705,74476.8368,22202.6549,50531.7663,28329.1114,28329.1114,0.0,0.0,0.0,0.0,0.0,0.0,6
3723,CHINCHA.01.67882,2,2020-02-07,18137.2216,121102.4324,15287.6975,102965.2108,13200.6765,87677.5133,23945.0705,74476.8368,22202.6549,50531.7663,28329.1114,28329.1114,0.0,0.0,0.0,0.0,7
3724,CHINCHA.01.67882,2,2020-02-08,21491.2984,142593.73080000002,18137.2216,121102.4324,15287.6975,102965.2108,13200.6765,87677.5133,23945.0705,74476.8368,22202.6549,50531.7663,28329.1114,28329.1114,0.0,0.0,8
3725,CHINCHA.01.67882,2,2020-02-10,19983.0012,162576.73200000002,21491.2984,142593.73080000002,18137.2216,121102.4324,15287.6975,102965.2108,13200.6765,87677.5133,23945.0705,74476.8368,22202.6549,50531.7663,28329.1114,28329.1114,10
3726,CHINCHA.01.67882,2,2020-02-11,24715.3465,187292.0785,19983.0012,162576.73200000002,21491.2984,142593.73080000002,18137.2216,121102.4324,15287.6975,102965.2108,13200.6765,87677.5133,23945.0705,74476.8368,22202.6549,50531.7663,11
3727,CHINCHA.01.67882,2,2020-02-12,22137.6062,209429.6847,24715.3465,187292.0785,19983.0012,162576.73200000002,21491.2984,142593.73080000002,18137.2216,121102.4324,15287.6975,102965.2108,13200.6765,87677.5133,23945.0705,74476.8368,12
3728,CHINCHA.01.67882,2,2020-02-13,17638.6917,227068.3764,22137.6062,209429.6847,24715.3465,187292.0785,19983.0012,162576.73200000002,21491.2984,142593.73080000002,18137.2216,121102.4324,15287.6975,102965.2108,13200.6765,87677.5133,13
3729,CHINCHA.01.67882,2,2020-02-14,18960.5616,246028.93800000002,17638.6917,227068.3764,22137.6062,209429.6847,24715.3465,187292.0785,19983.0012,162576.73200000002,21491.2984,142593.73080000002,18137.2216,121102.4324,15287.6975,102965.2108,14
3730,CHINCHA.01.67882,2,2020-02-15,33686.8533,279715.79130000004,18960.5616,246028.93800000002,17638.6917,227068.3764,22137.6062,209429.6847,24715.3465,187292.0785,19983.0012,162576.73200000002,21491.2984,142593.73080000002,18137.2216,121102.4324,15
3731,CHINCHA.01.67882,2,2020-02-17,28915.2709,308631.06220000004,33686.8533,279715.79130000004,18960.5616,246028.93800000002,17638.6917,227068.3764,22137.6062,209429.6847,24715.3465,187292.0785,19983.0012,162576.73200000002,21491.2984,142593.73080000002,17
3732,CHINCHA.01.67882,2,2020-02-18,11771.3314,320402.39360000007,28915.2709,308631.06220000004,33686.8533,279715.79130000004,18960.5616,246028.93800000002,17638.6917,227068.3764,22137.6062,209429.6847,24715.3465,187292.0785,19983.0012,162576.73200000002,18
3733,CHINCHA.01.67882,2,2020-02-19,15011.4113,335413.80490000005,11771.3314,320402.39360000007,28915.2709,308631.06220000004,33686.8533,279715.79130000004,18960.5616,246028.93800000002,17638.6917,227068.3764,22137.6062,209429.6847,24715.3465,187292.0785,19
3734,CHINCHA.01.67882,2,2020-02-20,9697.5429,345111.34780000005,15011.4113,335413.80490000005,11771.3314,320402.39360000007,28915.2709,308631.06220000004,33686.8533,279715.79130000004,18960.5616,246028.93800000002,17638.6917,227068.3764,22137.6062,209429.6847,20
3735,CHINCHA.01.67882,2,2020-02-21,8553.7031,353665.05090000003,9697.5429,345111.34780000005,15011.4113,335413.80490000005,11771.3314,320402.39360000007,28915.2709,308631.06220000004,33686.8533,279715.79130000004,18960.5616,246028.93800000002,17638.6917,227068.3764,21
3736,CHINCHA.01.67882,2,2020-02-22,12856.2527,366521.30360000004,8553.7031,353665.05090000003,9697.5429,345111.34780000005,15011.4113,335413.80490000005,11771.3314,320402.39360000007,28915.2709,308631.06220000004,33686.8533,279715.79130000004,18960.5616,246028.93800000002,22
3737,CHINCHA.01.67882,2,2020-02-24,9200.2385,375721.5421,12856.2527,366521.30360000004,8553.7031,353665.05090000003,9697.5429,345111.34780000005,15011.4113,335413.80490000005,11771.3314,320402.39360000007,28915.2709,308631.06220000004,33686.8533,279715.79130000004,24
3738,CHINCHA.01.67882,2,2020-02-25,12674.0614,388395.6035,9200.2385,375721.5421,12856.2527,366521.30360000004,8553.7031,353665.05090000003,9697.5429,345111.34780000005,15011.4113,335413.80490000005,11771.3314,320402.39360000007,28915.2709,308631.06220000004,25
3739,CHINCHA.01.67882,2,2020-02-26,9650.7579,398046.36140000005,12674.0614,388395.6035,9200.2385,375721.5421,12856.2527,366521.30360000004,8553.7031,353665.05090000003,9697.5429,345111.34780000005,15011.4113,335413.80490000005,11771.3314,320402.39360000007,26
3740,CHINCHA.01.67882,2,2020-02-27,10575.9588,408622.3202000001,9650.7579,398046.36140000005,12674.0614,388395.6035,9200.2385,375721.5421,12856.2527,366521.30360000004,8553.7031,353665.05090000003,9697.5429,345111.34780000005,15011.4113,335413.80490000005,27
3741,CHINCHA.01.67882,2,2020-02-28,12323.5452,420945.86540000007,10575.9588,408622.3202000001,9650.7579,398046.36140000005,12674.0614,388395.6035,9200.2385,375721.5421,12856.2527,366521.30360000004,8553.7031,353665.05090000003,9697.5429,345111.34780000005,28
3742,CHINCHA.01.67882,2,2020-02-29,27667.6596,448613.5250000001,12323.5452,420945.86540000007,10575.9588,408622.3202000001,9650.7579,398046.36140000005,12674.0614,388395.6035,9200.2385,375721.5421,12856.2527,366521.30360000004,8553.7031,353665.05090000003,29
3743,CHINCHA.01.67882,3,2020-03-02,48900.8481,48900.8481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3744,CHINCHA.01.67882,3,2020-03-03,15453.1026,64353.9507,48900.8481,48900.8481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
3745,CHINCHA.01.67882,3,2020-03-04,16326.7306,80680.6813,15453.1026,64353.9507,48900.8481,48900.8481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3746,CHINCHA.01.67882,3,2020-03-05,19794.496,100475.1773,16326.7306,80680.6813,15453.1026,64353.9507,48900.8481,48900.8481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
3747,CHINCHA.01.67882,3,2020-03-06,18956.4992,119431.6765,19794.496,100475.1773,16326.7306,80680.6813,15453.1026,64353.9507,48900.8481,48900.8481,0.0,0.0,0.0,0.0,0.0,0.0,6
3748,CHINCHA.01.67882,3,2020-03-07,35329.624,154761.3005,18956.4992,119431.6765,19794.496,100475.1773,16326.7306,80680.6813,15453.1026,64353.9507,48900.8481,48900.8481,0.0,0.0,0.0,0.0,7
3749,CHINCHA.01.67882,3,2020-03-09,29643.4675,184404.768,35329.624,154761.3005,18956.4992,119431.6765,19794.496,100475.1773,16326.7306,80680.6813,15453.1026,64353.9507,48900.8481,48900.8481,0.0,0.0,9
3750,CHINCHA.01.67882,3,2020-03-10,21481.712,205886.48,29643.4675,184404.768,35329.624,154761.3005,18956.4992,119431.6765,19794.496,100475.1773,16326.7306,80680.6813,15453.1026,64353.9507,48900.8481,48900.8481,10
3751,CHINCHA.01.67882,3,2020-03-11,19366.483,225252.96300000002,21481.712,205886.48,29643.4675,184404.768,35329.624,154761.3005,18956.4992,119431.6765,19794.496,100475.1773,16326.7306,80680.6813,15453.1026,64353.9507,11
3752,CHINCHA.01.67882,3,2020-03-12,33483.4534,258736.41640000002,19366.483,225252.96300000002,21481.712,205886.48,29643.4675,184404.768,35329.624,154761.3005,18956.4992,119431.6765,19794.496,100475.1773,16326.7306,80680.6813,12
3753,CHINCHA.01.67882,3,2020-03-13,47791.0871,306527.5035,33483.4534,258736.41640000002,19366.483,225252.96300000002,21481.712,205886.48,29643.4675,184404.768,35329.624,154761.3005,18956.4992,119431.6765,19794.496,100475.1773,13
3754,CHINCHA.01.67882,3,2020-03-14,134436.3675,440963.871,47791.0871,306527.5035,33483.4534,258736.41640000002,19366.483,225252.96300000002,21481.712,205886.48,29643.4675,184404.768,35329.624,154761.3005,18956.4992,119431.6765,14
3755,CHINCHA.01.67882,3,2020-03-16,61935.6623,502899.5333,134436.3675,440963.871,47791.0871,306527.5035,33483.4534,258736.41640000002,19366.483,225252.96300000002,21481.712,205886.48,29643.4675,184404.768,35329.624,154761.3005,16
3756,CHINCHA.01.67882,3,2020-03-17,25725.4939,528625.0272,61935.6623,502899.5333,134436.3675,440963.871,47791.0871,306527.5035,33483.4534,258736.41640000002,19366.483,225252.96300000002,21481.712,205886.48,29643.4675,184404.768,17
3757,CHINCHA.01.67882,3,2020-03-18,28607.971,557232.9982,25725.4939,528625.0272,61935.6623,502899.5333,134436.3675,440963.871,47791.0871,306527.5035,33483.4534,258736.41640000002,19366.483,225252.96300000002,21481.712,205886.48,18
3758,CHINCHA.01.67882,3,2020-03-19,12531.7763,569764.7745,28607.971,557232.9982,25725.4939,528625.0272,61935.6623,502899.5333,134436.3675,440963.871,47791.0871,306527.5035,33483.4534,258736.41640000002,19366.483,225252.96300000002,19
3759,CHINCHA.01.67882,3,2020-03-20,16975.2753,586740.0498,12531.7763,569764.7745,28607.971,557232.9982,25725.4939,528625.0272,61935.6623,502899.5333,134436.3675,440963.871,47791.0871,306527.5035,33483.4534,258736.41640000002,20
3760,CHINCHA.01.67882,3,2020-03-21,17034.969,603775.0188000001,16975.2753,586740.0498,12531.7763,569764.7745,28607.971,557232.9982,25725.4939,528625.0272,61935.6623,502899.5333,134436.3675,440963.871,47791.0871,306527.5035,21
3761,CHINCHA.01.67882,3,2020-03-23,26218.1144,629993.1332,17034.969,603775.0188000001,16975.2753,586740.0498,12531.7763,569764.7745,28607.971,557232.9982,25725.4939,528625.0272,61935.6623,502899.5333,134436.3675,440963.871,23
3762,CHINCHA.01.67882,3,2020-03-24,23680.1982,653673.3314,26218.1144,629993.1332,17034.969,603775.0188000001,16975.2753,586740.0498,12531.7763,569764.7745,28607.971,557232.9982,25725.4939,528625.0272,61935.6623,502899.5333,24
3763,CHINCHA.01.67882,3,2020-03-25,23422.0569,677095.3883,23680.1982,653673.3314,26218.1144,629993.1332,17034.969,603775.0188000001,16975.2753,586740.0498,12531.7763,569764.7745,28607.971,557232.9982,25725.4939,528625.0272,25
3764,CHINCHA.01.67882,3,2020-03-26,26449.8726,703545.2609,23422.0569,677095.3883,23680.1982,653673.3314,26218.1144,629993.1332,17034.969,603775.0188000001,16975.2753,586740.0498,12531.7763,569764.7745,28607.971,557232.9982,26
3765,CHINCHA.01.67882,3,2020-03-27,23483.3426,727028.6035,26449.8726,703545.2609,23422.0569,677095.3883,23680.1982,653673.3314,26218.1144,629993.1332,17034.969,603775.0188000001,16975.2753,586740.0498,12531.7763,569764.7745,27
3766,CHINCHA.01.67882,3,2020-03-28,14833.6473,741862.2507999999,23483.3426,727028.6035,26449.8726,703545.2609,23422.0569,677095.3883,23680.1982,653673.3314,26218.1144,629993.1332,17034.969,603775.0188000001,16975.2753,586740.0498,28
3767,CHINCHA.01.67882,3,2020-03-30,27742.516,769604.7667999999,14833.6473,741862.2507999999,23483.3426,727028.6035,26449.8726,703545.2609,23422.0569,677095.3883,23680.1982,653673.3314,26218.1144,629993.1332,17034.969,603775.0188000001,30
3768,CHINCHA.01.67882,3,2020-03-31,21869.0245,791473.7912999999,27742.516,769604.7667999999,14833.6473,741862.2507999999,23483.3426,727028.6035,26449.8726,703545.2609,23422.0569,677095.3883,23680.1982,653673.3314,26218.1144,629993.1332,31
3769,CHINCHA.01.67882,4,2020-04-01,18722.1325,18722.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3770,CHINCHA.01.67882,4,2020-04-02,17430.6874,36152.8199,18722.1325,18722.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
