,CodigoDistribuidor,Mes,CodigoFecha,Ventas,Ventas_acumuladas,Ventas_last_1,Ventas_acumuladas_last_1,Ventas_last_2,Ventas_acumuladas_last_2,Ventas_last_3,Ventas_acumuladas_last_3,Ventas_last_4,Ventas_acumuladas_last_4,Ventas_last_5,Ventas_acumuladas_last_5,Ventas_last_6,Ventas_acumuladas_last_6,Ventas_last_7,Ventas_acumuladas_last_7,Day,prediccion
0,787878,1,2021-01-05,17166.0843,17166.0843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13111.580922444082
1,787878,1,2021-01-06,13729.4575,30895.5418,17166.0843,17166.0843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,34657.37040146165
2,787878,1,2021-01-07,21138.0754,52033.6172,13729.4575,30895.5418,17166.0843,17166.0843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,49418.382897491305
3,787878,1,2021-01-08,9510.0923,61543.7095,21138.0754,52033.6172,13729.4575,30895.5418,17166.0843,17166.0843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,69129.57953392171
4,787878,1,2021-01-09,8576.6188,70120.3283,9510.0923,61543.7095,21138.0754,52033.6172,13729.4575,30895.5418,17166.0843,17166.0843,0.0,0.0,0.0,0.0,0.0,0.0,9,77407.2253939295
5,787878,1,2021-01-11,36976.271,107096.5993,8576.6188,70120.3283,9510.0923,61543.7095,21138.0754,52033.6172,13729.4575,30895.5418,17166.0843,17166.0843,0.0,0.0,0.0,0.0,11,83904.34911327757
6,787878,1,2021-01-12,15043.6696,122140.2689,36976.271,107096.5993,8576.6188,70120.3283,9510.0923,61543.7095,21138.0754,52033.6172,13729.4575,30895.5418,17166.0843,17166.0843,0.0,0.0,12,127899.62270740273
7,787878,1,2021-01-13,13269.093,135409.3619,15043.6696,122140.2689,36976.271,107096.5993,8576.6188,70120.3283,9510.0923,61543.7095,21138.0754,52033.6172,13729.4575,30895.5418,17166.0843,17166.0843,13,142169.92935160623
8,787878,1,2021-01-14,17536.0675,152945.4294,13269.093,135409.3619,15043.6696,122140.2689,36976.271,107096.5993,8576.6188,70120.3283,9510.0923,61543.7095,21138.0754,52033.6172,13729.4575,30895.5418,14,154762.74921283315
9,787878,1,2021-01-15,30833.0245,183778.4539,17536.0675,152945.4294,13269.093,135409.3619,15043.6696,122140.2689,36976.271,107096.5993,8576.6188,70120.3283,9510.0923,61543.7095,21138.0754,52033.6172,15,170434.29062192206
10,787878,1,2021-01-16,14062.3726,197840.8265,30833.0245,183778.4539,17536.0675,152945.4294,13269.093,135409.3619,15043.6696,122140.2689,36976.271,107096.5993,8576.6188,70120.3283,9510.0923,61543.7095,16,202759.03782737884
11,787878,1,2021-01-18,10300.0761,208140.9026,14062.3726,197840.8265,30833.0245,183778.4539,17536.0675,152945.4294,13269.093,135409.3619,15043.6696,122140.2689,36976.271,107096.5993,8576.6188,70120.3283,18,217266.82948724373
12,787878,1,2021-01-19,16197.2792,224338.1818,10300.0761,208140.9026,14062.3726,197840.8265,30833.0245,183778.4539,17536.0675,152945.4294,13269.093,135409.3619,15043.6696,122140.2689,36976.271,107096.5993,19,224162.96081092115
13,787878,1,2021-01-20,17004.3308,241342.5126,16197.2792,224338.1818,10300.0761,208140.9026,14062.3726,197840.8265,30833.0245,183778.4539,17536.0675,152945.4294,13269.093,135409.3619,15043.6696,122140.2689,20,239506.98794448192
14,787878,1,2021-01-21,24915.3214,266257.834,17004.3308,241342.5126,16197.2792,224338.1818,10300.0761,208140.9026,14062.3726,197840.8265,30833.0245,183778.4539,17536.0675,152945.4294,13269.093,135409.3619,21,254986.01728423897
15,787878,1,2021-01-22,11113.9567,277371.79069999995,24915.3214,266257.834,17004.3308,241342.5126,16197.2792,224338.1818,10300.0761,208140.9026,14062.3726,197840.8265,30833.0245,183778.4539,17536.0675,152945.4294,22,284240.9327715415
16,787878,1,2021-01-23,10070.5676,287442.35829999996,11113.9567,277371.79069999995,24915.3214,266257.834,17004.3308,241342.5126,16197.2792,224338.1818,10300.0761,208140.9026,14062.3726,197840.8265,30833.0245,183778.4539,23,294862.4656262773
17,787878,1,2021-01-25,9513.3216,296955.6799,10070.5676,287442.35829999996,11113.9567,277371.79069999995,24915.3214,266257.834,17004.3308,241342.5126,16197.2792,224338.1818,10300.0761,208140.9026,14062.3726,197840.8265,25,301820.7839845127
18,787878,1,2021-01-26,7726.9317,304682.6116,9513.3216,296955.6799,10070.5676,287442.35829999996,11113.9567,277371.79069999995,24915.3214,266257.834,17004.3308,241342.5126,16197.2792,224338.1818,10300.0761,208140.9026,26,311650.4570547241
19,787878,1,2021-01-27,38878.8551,343561.4667,7726.9317,304682.6116,9513.3216,296955.6799,10070.5676,287442.35829999996,11113.9567,277371.79069999995,24915.3214,266257.834,17004.3308,241342.5126,16197.2792,224338.1818,27,319920.50439606403
20,787878,1,2021-01-28,54138.8299,397700.2966,38878.8551,343561.4667,7726.9317,304682.6116,9513.3216,296955.6799,10070.5676,287442.35829999996,11113.9567,277371.79069999995,24915.3214,266257.834,17004.3308,241342.5126,28,364683.14832081326
21,787878,1,2021-01-29,31660.4228,429360.7194,54138.8299,397700.2966,38878.8551,343561.4667,7726.9317,304682.6116,9513.3216,296955.6799,10070.5676,287442.35829999996,11113.9567,277371.79069999995,24915.3214,266257.834,29,423015.4391261857
22,787878,1,2021-01-30,62825.1353,492185.8547,31660.4228,429360.7194,54138.8299,397700.2966,38878.8551,343561.4667,7726.9317,304682.6116,9513.3216,296955.6799,10070.5676,287442.35829999996,11113.9567,277371.79069999995,30,457657.9927083066
23,787878,2,2021-02-01,14081.364,14081.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10204.219598592954
24,787878,2,2021-02-02,5293.2457,19374.6097,14081.364,14081.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,27494.716461869164
25,787878,2,2021-02-03,11901.8554,31276.4651,5293.2457,19374.6097,14081.364,14081.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,32564.267734144385
26,787878,2,2021-02-04,15476.1346,46752.5997,11901.8554,31276.4651,5293.2457,19374.6097,14081.364,14081.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44900.254500198556
27,787878,2,2021-02-05,5400.3219,52152.9216,15476.1346,46752.5997,11901.8554,31276.4651,5293.2457,19374.6097,14081.364,14081.364,0.0,0.0,0.0,0.0,0.0,0.0,5,61287.645119785826
28,787878,2,2021-02-06,15180.7623,67333.6839,5400.3219,52152.9216,15476.1346,46752.5997,11901.8554,31276.4651,5293.2457,19374.6097,14081.364,14081.364,0.0,0.0,0.0,0.0,6,66576.5308074322
29,787878,2,2021-02-08,7237.2883,74570.9722,15180.7623,67333.6839,5400.3219,52152.9216,15476.1346,46752.5997,11901.8554,31276.4651,5293.2457,19374.6097,14081.364,14081.364,0.0,0.0,8,81904.464891173
30,787878,2,2021-02-09,5924.4321,80495.40430000001,7237.2883,74570.9722,15180.7623,67333.6839,5400.3219,52152.9216,15476.1346,46752.5997,11901.8554,31276.4651,5293.2457,19374.6097,14081.364,14081.364,9,88017.22140099025
31,787878,2,2021-02-10,10598.279,91093.6833,5924.4321,80495.40430000001,7237.2883,74570.9722,15180.7623,67333.6839,5400.3219,52152.9216,15476.1346,46752.5997,11901.8554,31276.4651,5293.2457,19374.6097,10,92233.47784931902
32,787878,2,2021-02-11,9036.6273,100130.3106,10598.279,91093.6833,5924.4321,80495.40430000001,7237.2883,74570.9722,15180.7623,67333.6839,5400.3219,52152.9216,15476.1346,46752.5997,11901.8554,31276.4651,11,105001.28602718329
33,787878,2,2021-02-12,4777.6185,104907.9291,9036.6273,100130.3106,10598.279,91093.6833,5924.4321,80495.40430000001,7237.2883,74570.9722,15180.7623,67333.6839,5400.3219,52152.9216,15476.1346,46752.5997,12,114797.91243594655
34,787878,2,2021-02-13,12095.1097,117003.0388,4777.6185,104907.9291,9036.6273,100130.3106,10598.279,91093.6833,5924.4321,80495.40430000001,7237.2883,74570.9722,15180.7623,67333.6839,5400.3219,52152.9216,13,120977.41775208418
35,787878,2,2021-02-15,7814.0425,124817.08129999999,12095.1097,117003.0388,4777.6185,104907.9291,9036.6273,100130.3106,10598.279,91093.6833,5924.4321,80495.40430000001,7237.2883,74570.9722,15180.7623,67333.6839,15,131424.48570992416
36,787878,2,2021-02-16,6651.4145,131468.4958,7814.0425,124817.08129999999,12095.1097,117003.0388,4777.6185,104907.9291,9036.6273,100130.3106,10598.279,91093.6833,5924.4321,80495.40430000001,7237.2883,74570.9722,16,139194.8086002117
37,787878,2,2021-02-17,11652.8816,143121.3774,6651.4145,131468.4958,7814.0425,124817.08129999999,12095.1097,117003.0388,4777.6185,104907.9291,9036.6273,100130.3106,10598.279,91093.6833,5924.4321,80495.40430000001,17,144762.58412285603
38,787878,2,2021-02-18,7884.3217,151005.6991,11652.8816,143121.3774,6651.4145,131468.4958,7814.0425,124817.08129999999,12095.1097,117003.0388,4777.6185,104907.9291,9036.6273,100130.3106,10598.279,91093.6833,18,157672.02774921415
39,787878,2,2021-02-19,7954.44,158960.1391,7884.3217,151005.6991,11652.8816,143121.3774,6651.4145,131468.4958,7814.0425,124817.08129999999,12095.1097,117003.0388,4777.6185,104907.9291,9036.6273,100130.3106,19,162550.11531965176
40,787878,2,2021-02-20,7216.8136,166176.9527,7954.44,158960.1391,7884.3217,151005.6991,11652.8816,143121.3774,6651.4145,131468.4958,7814.0425,124817.08129999999,12095.1097,117003.0388,4777.6185,104907.9291,20,171205.6138919795
41,787878,2,2021-02-22,8639.7285,174816.6812,7216.8136,166176.9527,7954.44,158960.1391,7884.3217,151005.6991,11652.8816,143121.3774,6651.4145,131468.4958,7814.0425,124817.08129999999,12095.1097,117003.0388,22,177386.62842534453
42,787878,2,2021-02-23,8303.169,183119.8502,8639.7285,174816.6812,7216.8136,166176.9527,7954.44,158960.1391,7884.3217,151005.6991,11652.8816,143121.3774,6651.4145,131468.4958,7814.0425,124817.08129999999,23,187497.26449041345
43,787878,2,2021-02-24,24343.5844,207463.43459999998,8303.169,183119.8502,8639.7285,174816.6812,7216.8136,166176.9527,7954.44,158960.1391,7884.3217,151005.6991,11652.8816,143121.3774,6651.4145,131468.4958,24,193947.03711214327
44,787878,2,2021-02-25,33395.3391,240858.77369999996,24343.5844,207463.43459999998,8303.169,183119.8502,8639.7285,174816.6812,7216.8136,166176.9527,7954.44,158960.1391,7884.3217,151005.6991,11652.8816,143121.3774,25,221645.85595135138
45,787878,2,2021-02-26,17226.33,258085.10369999998,33395.3391,240858.77369999996,24343.5844,207463.43459999998,8303.169,183119.8502,8639.7285,174816.6812,7216.8136,166176.9527,7954.44,158960.1391,7884.3217,151005.6991,26,257967.43317132175
46,787878,2,2021-02-27,57341.1179,315426.2216,17226.33,258085.10369999998,33395.3391,240858.77369999996,24343.5844,207463.43459999998,8303.169,183119.8502,8639.7285,174816.6812,7216.8136,166176.9527,7954.44,158960.1391,27,274520.43205881974
47,787878,3,2021-03-01,6053.4149,6053.4149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12876.996424828976
48,787878,3,2021-03-02,7350.6602,13404.0751,6053.4149,6053.4149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,20886.00654310772
49,787878,3,2021-03-03,11832.8134,25236.8885,7350.6602,13404.0751,6053.4149,6053.4149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,29169.062938824536
50,787878,3,2021-03-04,11721.4406,36958.3291,11832.8134,25236.8885,7350.6602,13404.0751,6053.4149,6053.4149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,41336.22748040139
51,787878,3,2021-03-05,11035.686,47994.015100000004,11721.4406,36958.3291,11832.8134,25236.8885,7350.6602,13404.0751,6053.4149,6053.4149,0.0,0.0,0.0,0.0,0.0,0.0,5,53723.33762132846
52,787878,3,2021-03-06,7095.7796,55089.794700000006,11035.686,47994.015100000004,11721.4406,36958.3291,11832.8134,25236.8885,7350.6602,13404.0751,6053.4149,6053.4149,0.0,0.0,0.0,0.0,6,66177.8858144935
53,787878,3,2021-03-08,8334.262,63424.05670000001,7095.7796,55089.794700000006,11035.686,47994.015100000004,11721.4406,36958.3291,11832.8134,25236.8885,7350.6602,13404.0751,6053.4149,6053.4149,0.0,0.0,8,70566.8341985145
54,787878,3,2021-03-09,13752.7193,77176.77600000001,8334.262,63424.05670000001,7095.7796,55089.794700000006,11035.686,47994.015100000004,11721.4406,36958.3291,11832.8134,25236.8885,7350.6602,13404.0751,6053.4149,6053.4149,9,79401.57241423211
55,787878,3,2021-03-10,14671.1937,91847.96970000002,13752.7193,77176.77600000001,8334.262,63424.05670000001,7095.7796,55089.794700000006,11035.686,47994.015100000004,11721.4406,36958.3291,11832.8134,25236.8885,7350.6602,13404.0751,10,92743.22998299092
56,787878,3,2021-03-11,23706.0401,115554.00980000001,14671.1937,91847.96970000002,13752.7193,77176.77600000001,8334.262,63424.05670000001,7095.7796,55089.794700000006,11035.686,47994.015100000004,11721.4406,36958.3291,11832.8134,25236.8885,11,108995.05025149461
57,787878,3,2021-03-12,13195.3813,128749.39110000001,23706.0401,115554.00980000001,14671.1937,91847.96970000002,13752.7193,77176.77600000001,8334.262,63424.05670000001,7095.7796,55089.794700000006,11035.686,47994.015100000004,11721.4406,36958.3291,12,136328.26792470418
58,787878,3,2021-03-13,8968.7887,137718.1798,13195.3813,128749.39110000001,23706.0401,115554.00980000001,14671.1937,91847.96970000002,13752.7193,77176.77600000001,8334.262,63424.05670000001,7095.7796,55089.794700000006,11035.686,47994.015100000004,13,149178.16146281708
59,787878,3,2021-03-15,10664.3986,148382.5784,8968.7887,137718.1798,13195.3813,128749.39110000001,23706.0401,115554.00980000001,14671.1937,91847.96970000002,13752.7193,77176.77600000001,8334.262,63424.05670000001,7095.7796,55089.794700000006,15,154625.41567556886
60,787878,3,2021-03-16,10844.4236,159227.002,10664.3986,148382.5784,8968.7887,137718.1798,13195.3813,128749.39110000001,23706.0401,115554.00980000001,14671.1937,91847.96970000002,13752.7193,77176.77600000001,8334.262,63424.05670000001,16,166188.78984825686
61,787878,3,2021-03-17,9892.5763,169119.5783,10844.4236,159227.002,10664.3986,148382.5784,8968.7887,137718.1798,13195.3813,128749.39110000001,23706.0401,115554.00980000001,14671.1937,91847.96970000002,13752.7193,77176.77600000001,17,175523.24705490808
62,787878,3,2021-03-18,17007.6263,186127.2046,9892.5763,169119.5783,10844.4236,159227.002,10664.3986,148382.5784,8968.7887,137718.1798,13195.3813,128749.39110000001,23706.0401,115554.00980000001,14671.1937,91847.96970000002,18,187106.3853605402
63,787878,3,2021-03-19,9371.7626,195498.96719999998,17007.6263,186127.2046,9892.5763,169119.5783,10844.4236,159227.002,10664.3986,148382.5784,8968.7887,137718.1798,13195.3813,128749.39110000001,23706.0401,115554.00980000001,19,203058.19475651596
64,787878,3,2021-03-20,22695.9569,218194.92409999997,9371.7626,195498.96719999998,17007.6263,186127.2046,9892.5763,169119.5783,10844.4236,159227.002,10664.3986,148382.5784,8968.7887,137718.1798,13195.3813,128749.39110000001,20,211017.2833965817
65,787878,3,2021-03-22,16896.3819,235091.30599999998,22695.9569,218194.92409999997,9371.7626,195498.96719999998,17007.6263,186127.2046,9892.5763,169119.5783,10844.4236,159227.002,10664.3986,148382.5784,8968.7887,137718.1798,22,234910.23314325765
66,787878,3,2021-03-23,15601.0845,250692.39049999998,16896.3819,235091.30599999998,22695.9569,218194.92409999997,9371.7626,195498.96719999998,17007.6263,186127.2046,9892.5763,169119.5783,10844.4236,159227.002,10664.3986,148382.5784,23,253100.06221015338
67,787878,3,2021-03-24,29378.0506,280070.4411,15601.0845,250692.39049999998,16896.3819,235091.30599999998,22695.9569,218194.92409999997,9371.7626,195498.96719999998,17007.6263,186127.2046,9892.5763,169119.5783,10844.4236,159227.002,24,265981.0365053009
68,787878,3,2021-03-25,28658.7211,308729.1622,29378.0506,280070.4411,15601.0845,250692.39049999998,16896.3819,235091.30599999998,22695.9569,218194.92409999997,9371.7626,195498.96719999998,17007.6263,186127.2046,9892.5763,169119.5783,25,298894.4158843467
69,787878,3,2021-03-26,13559.3638,322288.526,28658.7211,308729.1622,29378.0506,280070.4411,15601.0845,250692.39049999998,16896.3819,235091.30599999998,22695.9569,218194.92409999997,9371.7626,195498.96719999998,17007.6263,186127.2046,26,327956.69253441144
70,787878,3,2021-03-27,20591.644,342880.17000000004,13559.3638,322288.526,28658.7211,308729.1622,29378.0506,280070.4411,15601.0845,250692.39049999998,16896.3819,235091.30599999998,22695.9569,218194.92409999997,9371.7626,195498.96719999998,27,341558.2298330716
71,787878,3,2021-03-29,18428.3565,361308.52650000004,20591.644,342880.17000000004,13559.3638,322288.526,28658.7211,308729.1622,29378.0506,280070.4411,15601.0845,250692.39049999998,16896.3819,235091.30599999998,22695.9569,218194.92409999997,29,363004.2453997737
72,787878,3,2021-03-30,26752.1527,388060.6792,18428.3565,361308.52650000004,20591.644,342880.17000000004,13559.3638,322288.526,28658.7211,308729.1622,29378.0506,280070.4411,15601.0845,250692.39049999998,16896.3819,235091.30599999998,30,384944.4534980577
73,787878,3,2021-03-31,91961.4575,480022.13670000003,26752.1527,388060.6792,18428.3565,361308.52650000004,20591.644,342880.17000000004,13559.3638,322288.526,28658.7211,308729.1622,29378.0506,280070.4411,15601.0845,250692.39049999998,31,415697.05911541113
74,787878,4,2021-04-01,3416.0249,3416.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13460.218680085416
75,787878,4,2021-04-03,3955.5082,7371.533100000001,3416.0249,3416.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,18834.133003248422
76,787878,4,2021-04-05,8680.1864,16051.719500000001,3955.5082,7371.533100000001,3416.0249,3416.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,22853.31365514881
77,787878,4,2021-04-06,8984.7792,25036.498700000004,8680.1864,16051.719500000001,3955.5082,7371.533100000001,3416.0249,3416.0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,34123.654940257424
78,787878,4,2021-04-07,8593.6272,33630.12590000001,8984.7792,25036.498700000004,8680.1864,16051.719500000001,3955.5082,7371.533100000001,3416.0249,3416.0249,0.0,0.0,0.0,0.0,0.0,0.0,7,44064.468488319464
79,787878,4,2021-04-08,6542.2623,40172.38820000001,8593.6272,33630.12590000001,8984.7792,25036.498700000004,8680.1864,16051.719500000001,3955.5082,7371.533100000001,3416.0249,3416.0249,0.0,0.0,0.0,0.0,8,49567.819926123084
80,787878,4,2021-04-09,11065.2208,51237.60900000001,6542.2623,40172.38820000001,8593.6272,33630.12590000001,8984.7792,25036.498700000004,8680.1864,16051.719500000001,3955.5082,7371.533100000001,3416.0249,3416.0249,0.0,0.0,9,56420.914334606576
81,787878,4,2021-04-10,13454.7375,64692.346500000014,11065.2208,51237.60900000001,6542.2623,40172.38820000001,8593.6272,33630.12590000001,8984.7792,25036.498700000004,8680.1864,16051.719500000001,3955.5082,7371.533100000001,3416.0249,3416.0249,10,66398.7855218947
82,787878,4,2021-04-12,9641.5591,74333.90560000001,13454.7375,64692.346500000014,11065.2208,51237.60900000001,6542.2623,40172.38820000001,8593.6272,33630.12590000001,8984.7792,25036.498700000004,8680.1864,16051.719500000001,3955.5082,7371.533100000001,12,83351.11121226386
83,787878,4,2021-04-13,14759.9151,89093.82070000001,9641.5591,74333.90560000001,13454.7375,64692.346500000014,11065.2208,51237.60900000001,6542.2623,40172.38820000001,8593.6272,33630.12590000001,8984.7792,25036.498700000004,8680.1864,16051.719500000001,13,94068.58280018772
84,787878,4,2021-04-14,8632.2284,97726.0491,14759.9151,89093.82070000001,9641.5591,74333.90560000001,13454.7375,64692.346500000014,11065.2208,51237.60900000001,6542.2623,40172.38820000001,8593.6272,33630.12590000001,8984.7792,25036.498700000004,14,108214.1876326984
85,787878,4,2021-04-15,10969.406,108695.4551,8632.2284,97726.0491,14759.9151,89093.82070000001,9641.5591,74333.90560000001,13454.7375,64692.346500000014,11065.2208,51237.60900000001,6542.2623,40172.38820000001,8593.6272,33630.12590000001,15,114691.3491043008
86,787878,4,2021-04-16,11640.2204,120335.67550000001,10969.406,108695.4551,8632.2284,97726.0491,14759.9151,89093.82070000001,9641.5591,74333.90560000001,13454.7375,64692.346500000014,11065.2208,51237.60900000001,6542.2623,40172.38820000001,16,127002.86648284203
87,787878,4,2021-04-17,8100.0334,128435.70890000001,11640.2204,120335.67550000001,10969.406,108695.4551,8632.2284,97726.0491,14759.9151,89093.82070000001,9641.5591,74333.90560000001,13454.7375,64692.346500000014,11065.2208,51237.60900000001,17,137773.9581244416
88,787878,4,2021-04-19,8433.025,136868.73390000002,8100.0334,128435.70890000001,11640.2204,120335.67550000001,10969.406,108695.4551,8632.2284,97726.0491,14759.9151,89093.82070000001,9641.5591,74333.90560000001,13454.7375,64692.346500000014,19,143556.18271958164
89,787878,4,2021-04-20,22990.737,159859.47090000001,8433.025,136868.73390000002,8100.0334,128435.70890000001,11640.2204,120335.67550000001,10969.406,108695.4551,8632.2284,97726.0491,14759.9151,89093.82070000001,9641.5591,74333.90560000001,20,152538.2783280253
90,ABANCAY.01.68040,1,2021-01-02,360.4407,360.4407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8469.97945985017
91,ABANCAY.01.68040,1,2021-01-04,15045.89,15406.330699999999,360.4407,360.4407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8646.132117380632
92,ABANCAY.01.68040,1,2021-01-05,12281.4328,27687.7635,15045.89,15406.330699999999,360.4407,360.4407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,26459.856892234853
93,ABANCAY.01.68040,1,2021-01-06,19192.6779,46880.441399999996,12281.4328,27687.7635,15045.89,15406.330699999999,360.4407,360.4407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,40788.02972322299
94,ABANCAY.01.68040,1,2021-01-07,9934.2127,56814.6541,19192.6779,46880.441399999996,12281.4328,27687.7635,15045.89,15406.330699999999,360.4407,360.4407,0.0,0.0,0.0,0.0,0.0,0.0,7,62122.68822439216
95,ABANCAY.01.68040,1,2021-01-08,11268.8834,68083.5375,9934.2127,56814.6541,19192.6779,46880.441399999996,12281.4328,27687.7635,15045.89,15406.330699999999,360.4407,360.4407,0.0,0.0,0.0,0.0,8,67687.56245764863
96,ABANCAY.01.68040,1,2021-01-09,32857.7208,100941.25830000002,11268.8834,68083.5375,9934.2127,56814.6541,19192.6779,46880.441399999996,12281.4328,27687.7635,15045.89,15406.330699999999,360.4407,360.4407,0.0,0.0,9,78684.2969148136
97,ABANCAY.01.68040,1,2021-01-11,18821.2549,119762.51320000002,32857.7208,100941.25830000002,11268.8834,68083.5375,9934.2127,56814.6541,19192.6779,46880.441399999996,12281.4328,27687.7635,15045.89,15406.330699999999,360.4407,360.4407,11,115029.40677344646
98,ABANCAY.01.68040,1,2021-01-12,24732.5854,144495.09860000003,18821.2549,119762.51320000002,32857.7208,100941.25830000002,11268.8834,68083.5375,9934.2127,56814.6541,19192.6779,46880.441399999996,12281.4328,27687.7635,15045.89,15406.330699999999,12,134629.94552427612
99,ABANCAY.01.68040,1,2021-01-13,7909.3569,152404.45550000004,24732.5854,144495.09860000003,18821.2549,119762.51320000002,32857.7208,100941.25830000002,11268.8834,68083.5375,9934.2127,56814.6541,19192.6779,46880.441399999996,12281.4328,27687.7635,13,162418.38452296233
100,ABANCAY.01.68040,1,2021-01-14,14943.5945,167348.05000000005,7909.3569,152404.45550000004,24732.5854,144495.09860000003,18821.2549,119762.51320000002,32857.7208,100941.25830000002,11268.8834,68083.5375,9934.2127,56814.6541,19192.6779,46880.441399999996,14,165497.8384365362
101,ABANCAY.01.68040,1,2021-01-15,10299.6957,177647.74570000006,14943.5945,167348.05000000005,7909.3569,152404.45550000004,24732.5854,144495.09860000003,18821.2549,119762.51320000002,32857.7208,100941.25830000002,11268.8834,68083.5375,9934.2127,56814.6541,15,178779.59398519853
102,ABANCAY.01.68040,1,2021-01-16,9702.9415,187350.68720000004,10299.6957,177647.74570000006,14943.5945,167348.05000000005,7909.3569,152404.45550000004,24732.5854,144495.09860000003,18821.2549,119762.51320000002,32857.7208,100941.25830000002,11268.8834,68083.5375,16,191294.11187314475
103,ABANCAY.01.68040,1,2021-01-18,3867.2632,191217.95040000003,9702.9415,187350.68720000004,10299.6957,177647.74570000006,14943.5945,167348.05000000005,7909.3569,152404.45550000004,24732.5854,144495.09860000003,18821.2549,119762.51320000002,32857.7208,100941.25830000002,18,199659.96385987377
104,ABANCAY.01.68040,1,2021-01-19,4198.3306,195416.28100000002,3867.2632,191217.95040000003,9702.9415,187350.68720000004,10299.6957,177647.74570000006,14943.5945,167348.05000000005,7909.3569,152404.45550000004,24732.5854,144495.09860000003,18821.2549,119762.51320000002,19,201341.39726293168
105,ABANCAY.01.68040,1,2021-01-20,16555.1789,211971.45990000002,4198.3306,195416.28100000002,3867.2632,191217.95040000003,9702.9415,187350.68720000004,10299.6957,177647.74570000006,14943.5945,167348.05000000005,7909.3569,152404.45550000004,24732.5854,144495.09860000003,20,204141.8709642144
106,ABANCAY.01.68040,1,2021-01-21,7408.8311,219380.29100000003,16555.1789,211971.45990000002,4198.3306,195416.28100000002,3867.2632,191217.95040000003,9702.9415,187350.68720000004,10299.6957,177647.74570000006,14943.5945,167348.05000000005,7909.3569,152404.45550000004,21,221136.36442667563
107,ABANCAY.01.68040,1,2021-01-22,10378.432,229758.72300000003,7408.8311,219380.29100000003,16555.1789,211971.45990000002,4198.3306,195416.28100000002,3867.2632,191217.95040000003,9702.9415,187350.68720000004,10299.6957,177647.74570000006,14943.5945,167348.05000000005,22,228616.09971072723
108,ABANCAY.01.68040,1,2021-01-23,19139.1879,248897.91090000002,10378.432,229758.72300000003,7408.8311,219380.29100000003,16555.1789,211971.45990000002,4198.3306,195416.28100000002,3867.2632,191217.95040000003,9702.9415,187350.68720000004,10299.6957,177647.74570000006,23,241295.51607741156
109,ABANCAY.01.68040,1,2021-01-25,4535.501,253433.4119,19139.1879,248897.91090000002,10378.432,229758.72300000003,7408.8311,219380.29100000003,16555.1789,211971.45990000002,4198.3306,195416.28100000002,3867.2632,191217.95040000003,9702.9415,187350.68720000004,25,259600.50697328468
110,ABANCAY.01.68040,1,2021-01-26,30525.3403,283958.7522,4535.501,253433.4119,19139.1879,248897.91090000002,10378.432,229758.72300000003,7408.8311,219380.29100000003,16555.1789,211971.45990000002,4198.3306,195416.28100000002,3867.2632,191217.95040000003,26,262448.8706998742
111,ABANCAY.01.68040,1,2021-01-27,21362.3569,305321.1091,30525.3403,283958.7522,4535.501,253433.4119,19139.1879,248897.91090000002,10378.432,229758.72300000003,7408.8311,219380.29100000003,16555.1789,211971.45990000002,4198.3306,195416.28100000002,27,298801.76371159026
112,ABANCAY.01.68040,1,2021-01-28,14519.967,319841.0761,21362.3569,305321.1091,30525.3403,283958.7522,4535.501,253433.4119,19139.1879,248897.91090000002,10378.432,229758.72300000003,7408.8311,219380.29100000003,16555.1789,211971.45990000002,28,318873.8583425404
